measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1983,0.0006117173513675005,0.0017517289945600826,0.00016150256041571088
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.5187940077087692,1.4558878945627538,0.2386790095247569
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.5097372398814727,1.4622760382681173,0.13778291753047384
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1981,1363.9558656068918,2799.1669387631737,933.6129417496558
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1981,1631.3193020323495,3485.8338629457944,910.0792803768267
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1981,0.0003386616965510912,0.0006956696151584873,0.00023154241350743112
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1981,0.0004228115248865833,0.0009029452045407983,0.000236005405344562
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1981,0.3700100606310505,0.7593500309244622,0.2532678585087632
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1981,0.4104402758322212,0.8770365252408435,0.22897613630985347
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1983,1416.029321671944,2206.9014024107078,1021.5951213414133
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1983,1635.9732008844444,2347.358622687565,1057.268845005404
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1983,0.0005378588606319926,0.0008420084635626466,0.0003894465503524981
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1983,0.0007653357676951914,0.0011039517321899375,0.0004945741483327255
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.44698577040578624,0.6966335431539143,0.3224781262413542
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.500985620334282,0.7188338507613616,0.32376843819250045
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1981,13299.062969147364,37796.04634617323,6064.7793031273995
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1981,15263.62306987453,44781.67369326923,4724.698108053574
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1981,0.0005643844059977279,0.0016177951852810138,0.00026001533649296944
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1981,0.0007422803520632669,0.0021769670329295416,0.0002298862538992197
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1981,0.5827476552987302,1.6561736295926959,0.2657507470263787
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1981,0.6748112738709934,1.9798168582053826,0.2088809147314535
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1983,13327.021289942444,36133.1526622406,6574.863282757126
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1983,15109.336198584217,43725.22818604879,5019.7999356530845
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1983,0.0005568076121663397,0.0015229452207388015,0.00027391282182186573
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1983,0.0007274601184055143,0.0020890358039300882,0.00024213670704290773
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.5631647814781471,1.5268917622652902,0.27783638694094115
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.6444916908805498,1.8651081607678512,0.214120548109472
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1983,1288.5153895625065,2547.1332654066323,927.2900974482886
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1983,1535.804173836267,3014.639016381058,887.3860002468639
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1983,0.0003165510263780261,0.000624954228618659,0.00022828061377251784
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1983,0.0003899976665894626,0.0007649726503260003,0.00022543745243127378
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.3453615868043098,0.6827097242831992,0.24854214553960405
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1983,0.38224429822757805,0.7503095738746871,0.22086034450216468
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1981,3248.123868031258,11456.894956403197,999.952245128434
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1981,5026.853984470991,17809.73647688717,764.119961074556
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1981,0.0008456618351510158,0.002982625739805393,0.0002641314018458483
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1981,0.0015304053624749013,0.005395508909621679,0.00023332021665409372
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1981,1.3201812022714952,4.6565888409330265,0.4064248196260693
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1981,2.0287773240787574,7.1877937222259165,0.3083895523309377
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1982,3254.7448689435605,11439.854977421053,988.7118367344178
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1982,4996.741599452606,17778.086295233978,792.1438075357627
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.0008405466994714721,0.002912960205430396,0.00025848274040686276
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.001510642286808366,0.0053706902975440875,0.00023874880756557623
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,1.287578230026483,4.52561070581501,0.391134754952988
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,1.9621735356688526,6.981287654972346,0.31106743958120875
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1982,7271.400788120139,21346.52920030151,3225.9447621151703
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1982,6901.075747817869,20359.073440028365,1749.039574075432
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.0005499399956715573,0.0016019548639285015,0.00024371868651617906
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.0006120626907610202,0.0017979939996053908,0.00015541085874304096
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,0.5238500074708112,1.5378576710175824,0.23240517707336392
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,0.5200721071589393,1.5342805398284676,0.1318094062482083
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1985,7737.211825798461,20166.53150324891,3859.4203443032084
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1985,7158.436243753392,19541.767275409075,2115.119641683113
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0005809490095711191,0.0015088570270885661,0.0002923736761000883
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.000633410328251498,0.0017082324326620415,0.00018607430199353914
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.5237593350869856,1.3651441073299513,0.26125786379705673
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.5072686165536349,1.3847892072043082,0.14988382629212868
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1982,1403.8953675470589,2222.6673015302904,981.1821045992584
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1982,1627.1378612035714,2375.407716697007,1018.1052956161537
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.0005397522122720564,0.0008594051307670255,0.00037881334015336785
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.0007748915549074257,0.0011363389172889893,0.00048513512749202717
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,0.450123252624734,0.7126415959442346,0.31459102334034555
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,0.5063479889339638,0.7392016060385105,0.3168235349013007
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1985,1281.832675598226,2334.1293103475773,943.941159242447
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1985,1514.8595115416615,2741.0789742121688,905.4297955622901
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0003129660973573197,0.0005696655505081181,0.00023019503058580872
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0003745622823779633,0.0006790492583877356,0.00022319718867502727
1,Muertes,44562,Europa,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.3396424569684601,0.6184655992472393,0.25011259321279006
1,Muertes,44562,Europa,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.3732979509726531,0.6754680263955835,0.22311975787709562
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1985,3336.0171664687905,10956.66831868739,1157.7230852582327
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1985,5169.113863482067,17906.496895317294,928.0347818567324
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0008283259070362579,0.002756772514991001,0.00029015490521901594
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0015083816799111244,0.005282123028667255,0.0002707377928279192
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,1.215883725779004,3.9933951273853645,0.42195725863550115
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,1.8693100472598094,6.475538253106873,0.3356058287256903
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1982,13252.239726171436,37075.98531531552,6321.339223550718
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1982,15111.625458548557,44287.35426441344,4851.3396812573465
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.0005589786478829472,0.0015588542905139932,0.0002676182431433026
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1982,0.0007355175722162801,0.002121540610475672,0.0002349557677909982
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,0.5703312600186421,1.5956241252983696,0.27204890938193943
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1982,0.6562876228188621,1.9233696951300958,0.21069038507026425
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1985,13769.830180057636,34914.45146215064,7205.896464132817
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1985,15472.660456427158,43070.50767463584,5494.453149725882
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0005707833842018834,0.0014596290194138744,0.00029859371133592126
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0007373169881181833,0.0020581299751485354,0.00026168110125315326
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.5607546309072461,1.4218360057440675,0.29344877600253155
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.6366250249470251,1.7721427481759418,0.22607013081977817
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1985,1414.768512192153,2104.2745757198372,1080.5516827807
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1985,1630.2508376500334,2315.0809231922826,1132.4332569531975
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0005285782468986894,0.0007848894990551935,0.00040568363270255
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1985,0.0007379954388396602,0.001043183580007576,0.0005125168751927611
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.4332241227291033,0.6443616034646145,0.3308817313941924
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1985,0.4838725020832247,0.6871359750042749,0.33611595272912753
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1984,13580.426575348594,35313.80581289493,6878.356488548814
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1984,15311.261887800723,43764.42432357267,5259.890989600983
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1984,0.000562264249980951,0.0014849274218821608,0.0002843576411711654
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1984,0.0007314830552031443,0.0020801645221613773,0.00025120332339091596
1,Muertes,44590,Cuatro Regiones del Mundo,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1984,0.5633758200096205,1.464971972501497,0.2853444776240552
1,Muertes,44590,Cuatro Regiones del Mundo,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1984,0.6414199286637052,1.8333808234316773,0.22034754078740004
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1984,1414.3889925466754,2136.466523735489,1045.5101767128212
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1984,1632.4227258389467,2326.4443590304086,1094.448916622848
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1984,0.0005338697103351985,0.0008114507475646637,0.00039598584420801416
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1984,0.0007538324632874937,0.001072954222702252,0.0005047021935863681
1,Muertes,44560,América,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1984,0.43969834328616203,0.66417428014722,0.3250230983215739
1,Muertes,44560,América,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1984,0.49209221443763307,0.7013043486103492,0.32992054229888257
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1986,7854.02613140845,19871.83452308662,4055.7793046244424
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1986,7237.958218080714,19594.900461589634,2223.8252143222153
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1986,0.0005887963943707642,0.001499588555420247,0.00031134986970445227
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1986,0.0006438803543127691,0.0017372324144759857,0.0001957365291790643
1,Muertes,44561,Asia,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1986,0.5208405517815731,1.3178027529761327,0.26895942228626907
1,Muertes,44561,Asia,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1986,0.5027359531063208,1.3610276078925694,0.1544630205064387
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,1,Número,1986,3382.3679023419836,10917.440543582376,1221.5750673972634
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,1,Número,1986,5269.48327540642,18197.756838532252,991.4351182202097
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1986,0.0008381452517446785,0.002740981535542351,0.0003056097781277468
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,2,Porcentaje,1986,0.0015298405906613113,0.0052495644978095245,0.00028236292967245195
1,Muertes,44559,África,1,Hombre,22,Todas las edades,645,Síndrome de Down,3,Tasa,1986,1.199422193486383,3.871435888146261,0.4331829916643292
1,Muertes,44559,África,2,Mujer,22,Todas las edades,645,Síndrome de Down,3,Tasa,1986,1.8538102895803363,6.401991829445575,0.3487880172588966
